author,published_at,updated_at,like_count,text
@shashikumarv2123,2024-03-26T12:20:15Z,2024-03-26T12:20:15Z,0,Absolutely love Andy&#39;s enery in lifting the whole team
@reigns2479,2024-03-26T12:19:40Z,2024-03-26T12:19:40Z,0,"Year by year , many changes in all the teams 😂😂..but every year RCB won a single match and celebrate like they won a final😂😂."
@almajoy6166,2024-03-26T12:19:10Z,2024-03-26T12:19:10Z,0,"<a href=""https://www.youtube.com/watch?v=wYpDjlXOJGg&amp;t=30"">0:30</a> His happiness is priceless 🫂💓✨"
@MANISH-yr8gg,2024-03-26T12:18:41Z,2024-03-26T12:18:41Z,0,Ferguson ko khila lo alzari ji jagah better hai
@user-nh9zu6jb8o,2024-03-26T12:18:19Z,2024-03-26T12:18:19Z,0,But aljari joshef ko hata kar ek achh boller ko khela sakte hai jesse locky  ya jeck etc
@user-pd4bs1lv3y,2024-03-26T12:17:29Z,2024-03-26T12:17:29Z,0,Bro.  Virat.   is.  goat
@abhijithkanil849,2024-03-26T12:13:42Z,2024-03-26T12:19:46Z,1,Du plessis (c)<br>Kohli <br>Rajat<br>Maxwell<br>Green<br>Lomror<br>DK    (wc)<br>Karan<br>Siraj<br>Yash<br>Akash/dagar<br>Impact : will jacks / Ferguson
@benjaminlally5095,2024-03-26T12:13:34Z,2024-03-26T12:13:34Z,0,HOW  can i get the tickect?
@flamefox1724,2024-03-26T12:13:12Z,2024-03-26T12:13:12Z,0,"As a kkr fan, respect to RCB"
@shorifmehebub,2024-03-26T12:12:44Z,2024-03-26T12:12:44Z,0,This team is our Emotions ❤
@shariquehassan5247,2024-03-26T12:12:35Z,2024-03-26T12:12:35Z,1,Yash Bhai keep it up ❤❤
@padamaruna5346,2024-03-26T12:12:24Z,2024-03-26T12:12:24Z,0,Actually LOMROR bought us in the game<br><br>Kudos to DK
@sumukhshivaram9058,2024-03-26T12:09:16Z,2024-03-26T12:09:16Z,0,"Thanks for this banger, David Willey."
@ashithsanjayrao1056,2024-03-26T12:09:15Z,2024-03-26T12:09:15Z,0,we will miss david willey 🥲buy him back for next season
@sachingold17,2024-03-26T12:06:15Z,2024-03-26T12:06:15Z,9,"<a href=""https://www.youtube.com/watch?v=wYpDjlXOJGg&amp;t=137"">2:17</a> Could have had Lomror in the initial XI, he provides one more possibility of spin bowling"
@user-gr7nd5uq2u,2024-03-26T12:05:52Z,2024-03-26T12:05:52Z,0,11 crore waste button 🔘
@noobcoder9953,2024-03-26T12:05:25Z,2024-03-26T12:05:25Z,0,How do management know that they are chasing tomorrow
@avatar6285,2024-03-26T12:04:48Z,2024-03-26T12:04:48Z,0,Joshp❎️ferguson✅️
@Sushil_official13,2024-03-26T12:03:28Z,2024-03-26T12:03:28Z,0,Will jack ko v khelao yaar
@blueheartzz4208,2024-03-26T12:03:14Z,2024-03-26T12:03:14Z,0,Remove alzari joseph
@ashutoshchoudhari1399,2024-03-26T12:03:12Z,2024-03-26T12:03:12Z,0,RCB 😎💥😌❤️‍🔥
@ayushgamer7902,2024-03-26T12:02:07Z,2024-03-26T12:02:07Z,0,Who was that most exited man during celebration song
@nagraj1858,2024-03-26T12:02:00Z,2024-03-26T12:02:00Z,0,Talented coach andy ❤❤❤
@user-abcdZzzz,2024-03-26T12:01:53Z,2024-03-26T12:16:49Z,1,dont overhype its just the 2nd match it was a lucky win though DK performed very well Virat got a second chance if Virat hadnt made it to the last few overs RCB wouldve again lost the match. Congrats for the win but dont overhype it
@advocateishantbatra2075,2024-03-26T12:01:35Z,2024-03-26T12:01:50Z,0,kon Kon chahta hai is baar IPL kohli jeete ?
@jammukashmirgamer8571,2024-03-26T11:57:06Z,2024-03-26T11:57:06Z,0,RCB 🤟🇮🇳
@habibk7880,2024-03-26T11:56:15Z,2024-03-26T11:56:15Z,0,Will jack 😢
@Ajmaldejezz,2024-03-26T11:55:19Z,2024-03-26T11:55:19Z,6,"<a href=""https://www.youtube.com/watch?v=wYpDjlXOJGg&amp;t=58"">0:58</a> Siraaaajjjjjjjjj!♥️🔥🔥🔥"
@sudhanshumishra88888,2024-03-26T11:54:23Z,2024-03-26T11:54:23Z,1,Virat Kohli like button ✅✅✅✅✅
@on30fps15,2024-03-26T11:53:37Z,2024-03-26T11:53:37Z,0,Goosebumps yaar...
@imfinancialdost,2024-03-26T11:52:53Z,2024-03-26T11:52:53Z,0,"Please guys don&#39;t worry, RCB last me heart, kidney, liver  jit k Ghar jayegi."
@sandeepam.l1776,2024-03-26T11:51:46Z,2024-03-26T11:51:46Z,1,Proud to be an rcb fan ❤
@IAMNOOB71,2024-03-26T11:50:33Z,2024-03-26T11:50:33Z,0,E sala cup namdeeee❤
@rudreshshiva1545,2024-03-26T11:50:32Z,2024-03-26T11:50:32Z,0,✌✌✌✌👏👏👏👏🔥🔥🔥❤❤❤❤❤🎉🎉🎉🎉🎉🎉
@_Kishor_K_Krishna_,2024-03-26T11:43:28Z,2024-03-26T11:43:28Z,0,Rcb fans crying after watching this ❤😢😢
@shaahidpatel5887,2024-03-26T11:43:13Z,2024-03-26T11:43:13Z,0,Why is no one talking about alzari joseph that shit doesn&#39;t deserve to be in the team
@massiveknowledge877,2024-03-26T11:41:58Z,2024-03-26T11:41:58Z,0,Feel energetic after watching this. Appreciated you RCB!
@user-ej9zj3el3z,2024-03-26T11:41:43Z,2024-03-26T11:41:43Z,0,Difference between 0 trophy and 5 trophy winner dressing room
@Mizba-sb7md,2024-03-26T11:41:04Z,2024-03-26T11:41:04Z,1,The first 2 points 🤩 it&#39;s just a beginning ❤
@user-ej9zj3el3z,2024-03-26T11:38:51Z,2024-03-26T11:38:51Z,0,Lomror and dk ❤❤❤❤
@chisathongouri7904,2024-03-26T11:37:03Z,2024-03-26T11:37:17Z,0,"Waiting for a time when the Openers, middle ,finishers and bowlers comes to display at the same time"
@varunsharma2978,2024-03-26T11:36:10Z,2024-03-26T11:36:10Z,1,"sach keh  rha itna toh csk trophies jeet ke bhi celebration nahi karta jitna ye ek match  jeet ke kar rhe<a href=""UCkszU2WH9gy1mb0dV-11UJg/Z8MfY8mzLbnovwK5roC4Bg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/Z8MfY8mzLbnovwK5roC4Bg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/Z8MfY8mzLbnovwK5roC4Bg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/Z8MfY8mzLbnovwK5roC4Bg""></a>"
@SCshorts69,2024-03-26T11:35:55Z,2024-03-26T11:35:55Z,0,play lockie ferguson inplace of alzari
@armanambrose6997,2024-03-26T11:34:51Z,2024-03-26T11:34:51Z,0,🎉❤
@kalpesh1636,2024-03-26T11:34:09Z,2024-03-26T11:34:09Z,0,Hug tho diya😂
@HaiderKhan-xc8xp,2024-03-26T11:33:00Z,2024-03-26T11:33:00Z,0,Har saal ka hai inka
@notexist_06767,2024-03-26T11:32:36Z,2024-03-26T11:32:36Z,0,RCB mass inspiration
@chisathongouri7904,2024-03-26T11:32:32Z,2024-03-26T11:32:32Z,0,Wonderful team mates ..... Waiting for Maxi and Green time .... Will keep fighting till trophy reach our Almirah...
@pavanhs3558,2024-03-26T11:31:44Z,2024-03-26T11:31:44Z,0,New coach is a beast
@RajeshSingh-lo6dz,2024-03-26T11:30:47Z,2024-03-26T11:30:47Z,0,King 👑 Kohli for respect button ✅✅ ✅
@puneethj5609,2024-03-26T11:28:25Z,2024-03-26T11:28:25Z,0,RCB forever King kholi ❤❤❤❤❤❤
@vanapalliravikumar5458,2024-03-26T11:23:36Z,2024-03-26T11:23:36Z,0,Use will Jacks as an impact player . He shows a great impact on opponent team
@thiyagarajapandian7583,2024-03-26T11:22:04Z,2024-03-26T11:22:04Z,4,Rcb celebrating like they won the trophy 😅
@azharai7,2024-03-26T11:20:49Z,2024-03-26T11:20:49Z,0,King 👑 Kohli
@Rameshsabar967,2024-03-26T11:20:11Z,2024-03-26T11:20:11Z,1,A true RCB fans comment here &quot;E SALA CUP NAMDE🏆&quot;
@AnshPawar-jt3dl,2024-03-26T11:18:53Z,2024-03-26T11:18:53Z,1,lovely win menn dk lomror and virat love you rcb forever
@krish_9111,2024-03-26T11:18:40Z,2024-03-26T11:18:40Z,0,"<a href=""https://www.youtube.com/watch?v=wYpDjlXOJGg&amp;t=194"">3:14</a> brain and what??😂"
@Pro_Gaming810,2024-03-26T11:18:40Z,2024-03-26T11:18:40Z,0,अरे vedya लोग कप किधर है😂
@ANAMOUS33,2024-03-26T11:17:49Z,2024-03-26T11:17:49Z,0,Plz i sub for virat kholi plz guyz
@prateekverma73,2024-03-26T11:17:20Z,2024-03-26T11:18:10Z,0,"Munna bhaiya voice <a href=""https://www.youtube.com/watch?v=wYpDjlXOJGg&amp;t=260"">4:20</a> 😂😂😂 mirjapur."
@MzStatusCreator,2024-03-26T11:17:09Z,2024-03-26T11:17:09Z,0,We need Toply in Playing XI
@siddarthepuri1550,2024-03-26T11:16:36Z,2024-03-26T11:16:36Z,2,Fools celebrating for winning one league match😂😂😂😂
@akashtekale1115,2024-03-26T11:16:32Z,2024-03-26T11:16:32Z,0,❤❤❤
@bikershub9680,2024-03-26T11:16:16Z,2024-03-26T11:16:16Z,0,❤
@khatronkaykhiladi,2024-03-26T11:14:59Z,2024-03-26T11:14:59Z,0,Bhag DK Bose....thats what happened to Punjab...
@RatedRko235,2024-03-26T11:11:40Z,2024-03-26T11:11:40Z,0,Missing willey....He wrote the song and he is not here🥲
@GodxKing18,2024-03-26T11:11:25Z,2024-03-26T11:11:25Z,0,Happiness dressing room ❤❤ vibe
@Abc-bm8td,2024-03-26T11:10:51Z,2024-03-26T11:10:51Z,0,Request to RCB management please will jacks playing over alzari joshap
@estherregina1814,2024-03-26T11:09:10Z,2024-03-26T11:09:10Z,0,Rcb ❤❤❤❤ We are the best😊😊😊
@maneeshair1,2024-03-26T11:08:42Z,2024-03-26T11:08:42Z,1,lol. They are like they won ipl. Haarcb commitment is commendable 😂
@rabinjal3802,2024-03-26T11:08:19Z,2024-03-26T11:08:19Z,0,Rcb rcb
@aritra8308,2024-03-26T11:07:53Z,2024-03-26T11:07:53Z,0,Hagguuu middle order
@soniyakatheriya3547,2024-03-26T11:06:34Z,2024-03-26T11:06:34Z,0,Can w jacks replaced c green
@koppisettivenkannababu2069,2024-03-26T11:05:54Z,2024-03-26T11:05:54Z,0,Jai Rcb <br>Jai jai kohli <br>Namma bangaluru<br>From Andhra Pradesh 🤗🤗🥳💖💖
@pradeep5805,2024-03-26T11:05:03Z,2024-03-26T11:05:03Z,0,ನಮ್ಮದೇ ಮೊದಲ ಗೆಲುವು ಇಲ್ಲಿ ನಾವು ಹೋಗುತ್ತೇವೆ....ಈ ಸಲ ಕಪ್ ನಮ್ದು❤️‍🔥💥
@KennyEarthFactsTelugu,2024-03-26T11:04:30Z,2024-03-26T11:04:30Z,0,Please add Will Jacks in playing 11
@punithkumar6330,2024-03-26T11:03:38Z,2024-03-26T11:03:38Z,0,DK boss 🔥
@munirajun7238,2024-03-26T11:03:23Z,2024-03-26T11:03:23Z,0,"loved it DK, VK and Lomror bhai loved it all the best"
@darshank8336,2024-03-26T11:02:49Z,2024-03-26T11:02:49Z,1,King kohli ❤
@manishkumar-yw8be,2024-03-26T11:02:45Z,2024-03-26T11:02:45Z,0,Locki fergusion
@KennyEarthFactsTelugu,2024-03-26T11:02:09Z,2024-03-26T11:02:09Z,0,Please remove blue 🔵 and make it as old
@deepkamal0,2024-03-26T11:01:54Z,2024-03-26T11:01:54Z,1,"<a href=""https://www.youtube.com/watch?v=wYpDjlXOJGg&amp;t=333"">5:33</a> ❤😊"
@hyperionedits17,2024-03-26T11:00:47Z,2024-03-26T11:00:47Z,1,Green and maxi should perform in order for RCB to win this IPL
@yashwithsalian1999,2024-03-26T10:59:25Z,2024-03-26T10:59:25Z,0,"There are talented players in the bench like Suyash Prabhudesai, Akash Deep and  Vyshak. Hope they get chance in the future games."
@notfromthisuniverse__,2024-03-26T10:59:06Z,2024-03-26T10:59:06Z,0,1 subscribe= Good luck for kohli❤ and  RCB❤
@sam-ld7ju,2024-03-26T10:57:26Z,2024-03-26T10:57:26Z,0,"<a href=""https://www.youtube.com/watch?v=wYpDjlXOJGg&amp;t=323"">05:23</a> … it seems the RCB song is permanent but players are temporary 😅… players change but song stays"
@Dhobibona-666,2024-03-26T10:55:48Z,2024-03-26T10:55:48Z,1,Plz rcb bowling strong kro apni Plz Jospeh ki jgah par topley khilaye or akaash deep ko khilaye fer kuch acha hoga bowling warna pachtaoge aap jeet nhi paoge 😢
@ihavedreambsisahbaj896,2024-03-26T10:55:48Z,2024-03-26T10:55:48Z,0,I&#39;m Big fan&#39;s RCB
@StudyDune,2024-03-26T10:54:21Z,2024-03-26T10:54:21Z,1,1 subscribe please ❤
@private.53,2024-03-26T10:53:55Z,2024-03-26T10:53:55Z,0,Malolan rangarajan our assistant coach n scouting head should be sacked with immediate effect.<br>Last four years he has not able to find an Indian talent
@subratasarkar7749,2024-03-26T10:52:51Z,2024-03-26T10:52:51Z,0,RCB RCB RCB RCB RCB RCB RCB RCB RCB RCB RCB RCB RCB RCB RCB
@subratasarkar7749,2024-03-26T10:52:25Z,2024-03-26T10:52:25Z,0,❤️❤️❤️❤️❤️❤️❤️
@venubabukotapati7432,2024-03-26T10:51:13Z,2024-03-26T10:51:13Z,1,King 👑👑 virat kohli is the record breaker
@meenarajaram7809,2024-03-26T10:50:35Z,2024-03-26T10:50:35Z,0,Outstanding use of impact rule<br>So witty<br>Congratulations ❤
@anishtripura8036,2024-03-26T10:50:21Z,2024-03-26T10:50:21Z,0,Forguson should be present in first 11
@kirannaga2159,2024-03-26T10:49:17Z,2024-03-26T10:50:26Z,0,Stop celebrating and star winning till the end. Until you touch the trophy 🏆 keep winning
@firebrother,2024-03-26T10:48:00Z,2024-03-26T10:48:00Z,0,❤❤❤
@karthikkumar8728,2024-03-26T10:47:28Z,2024-03-26T10:47:28Z,0,VK is rock..
@90s_Specials,2024-03-26T10:47:22Z,2024-03-26T10:47:22Z,0,Jaise cup jit liya😂
@crusherpiyush8178,2024-03-26T10:46:27Z,2024-03-26T10:46:27Z,1,Andy flower has brought a new sort of energy and excitement with him🤩
@Rameshsubramanya,2024-03-26T10:45:28Z,2024-03-26T10:45:28Z,0,Pls win against CSK and MI😂😂
@saurabhverma843,2024-03-26T10:44:56Z,2024-03-26T10:44:56Z,0,LOMROR removed the Pressure and DK finished the match
@vijaygautam5286,2024-03-26T10:44:42Z,2024-03-26T10:44:42Z,0,RCB❤❤❤❤❤❤
@sharathpuni3905,2024-03-26T10:44:26Z,2024-03-26T10:44:26Z,0,First aljeri drop madi fergusen thagolro
@I_AM_SAHIL_18,2024-03-26T10:44:16Z,2024-03-26T10:44:16Z,0,RCB management please listen 😢<br>1. Alzari OUT and akash deep IN<br>2. Will jacks IN <br><br>Khatarnak combo ho jayega plz follow 🙏
@Abhi_kulkarnii18,2024-03-26T10:43:56Z,2024-03-26T10:43:56Z,0,Really very very good coach RCB ever has♥️♥️
@aryanpoojary4109,2024-03-26T10:42:30Z,2024-03-26T10:42:30Z,0,andy flower as a coach brings up energy and cheers the players too. He is a great coach!!!
@jaskiratsinghduggal4700,2024-03-26T10:38:44Z,2024-03-26T10:38:44Z,0,Mere liye drop ka call hoga woh hai Rajat Patidar kyunki out of form player aur Alzarri Joseph death overs mein expensive hote hai toh unki jagah Mahipal Lomror honge iss match mein impact sub aaye the aur ab playing xi mein enter honge kyunki right hand left hand combination ke saath honge Rajat Patidar ki jagah aur Lockie Ferguson honge unki iss saal unke death overs mein economical aur wicket taking ka form bada acha hai Alzarri Joseph ki jagah.
@marwamanzoor9796,2024-03-26T10:37:44Z,2024-03-26T10:37:44Z,4,Oh David willey we are missing you😢😢❤.. Thank you for this masterpiece..
@rahulmenon4557,2024-03-26T10:36:31Z,2024-03-26T10:36:31Z,0,Virat did supremely well. However it was DK and Lomror who won the game under intense pressure and expectations 🎉😊❤
@shivaprasadtotagi2147,2024-03-26T10:35:19Z,2024-03-26T10:35:19Z,10,"<a href=""https://www.youtube.com/watch?v=wYpDjlXOJGg&amp;t=203"">3:23</a>  I thought they are ipl trophies😂😂😂😅"
@usmanganishah6451,2024-03-26T10:35:01Z,2024-03-26T10:35:01Z,1,Ab Kohli ka balla machayega halla 🎉🏆💪🏻
@Hemal_MH,2024-03-26T10:35:00Z,2024-03-26T10:35:00Z,0,Missing Ab de villiers
@alfaz3043,2024-03-26T10:34:05Z,2024-03-26T10:34:05Z,0,Coach is looking more confident than players 😂
@Jaisreerambharat,2024-03-26T10:33:59Z,2024-03-26T10:34:17Z,0,Alzari Joseph is the worst bowler of ipl2024
@mysticsspath5017,2024-03-26T10:33:45Z,2024-03-26T10:33:45Z,0,"Why alzari Joseph replace him😢,its like keeping a player to make us lose the match."
@irappaskempanavarirappask6403,2024-03-26T10:32:37Z,2024-03-26T10:32:37Z,0,"Virat, Kohli,dk,minapal,❤❤❤❤❤❤,Jai,RCB, cricketers 🎉🎉🎉🎉🎉🎉🎉🎉🎉"
@Kl-gh9tb,2024-03-26T10:30:09Z,2024-03-26T10:30:09Z,0,Rcb walo please ek bar will jacks bhi khilao yar green se kuch ukd nhi rha
@VIKASHKUMAR-sz1jk,2024-03-26T10:29:54Z,2024-03-26T10:29:54Z,0,"Yrr bhot dukh h trophy na jeetne wali team ko ,1 match Jeet krr hi unhe itna khusi hota h jaise trophy Jeet gye ho😩"
@imharish.,2024-03-26T10:29:06Z,2024-03-26T10:29:06Z,1,Love these old vibes.❤
@cepranto1670,2024-03-26T10:28:53Z,2024-03-26T10:28:53Z,1,Make Louke Ferguson in &amp; Joshep out 🫰
@adithgxd,2024-03-26T10:28:29Z,2024-03-26T10:28:29Z,0,What was andy flower swearing
@motiv_gyan,2024-03-26T10:27:32Z,2024-03-26T10:27:32Z,0,The energy of head coach is so high .I love the way he motivate the team and celebrate with them ❤❤
@khanindramahanta8089,2024-03-26T10:27:23Z,2024-03-26T10:27:23Z,0,Josheph ki jagah topley ya farguson ko khilao
@gangle1704,2024-03-26T10:27:01Z,2024-03-26T10:27:01Z,1,Rcb🇮🇳🇮🇳🇮🇳
@physco4641,2024-03-26T10:26:42Z,2024-03-26T10:26:42Z,0,"What did they beeped out at <a href=""https://www.youtube.com/watch?v=wYpDjlXOJGg&amp;t=192"">3:12</a> ??"
@Paris_tokyo_17,2024-03-26T10:25:49Z,2024-03-26T10:25:49Z,1,"Andy flower is good, but hesson was an emotion ❤"
@mohanbj9541,2024-03-26T10:25:20Z,2024-03-26T10:25:20Z,1,Jai RCB ❤️ RCB FOREVER ❤️ ❤️ ❤️
@Vibe733,2024-03-26T10:24:52Z,2024-03-26T10:24:52Z,0,Ek din ye kallu..alzari..bahut dubayega...jaldi niklo usko😢
@nsmiiif02abhinav.p16,2024-03-26T10:24:52Z,2024-03-26T10:24:52Z,20,"<a href=""https://www.youtube.com/watch?v=wYpDjlXOJGg&amp;t=189"">3:09</a> 18 and 19 are in one frame ❤❤"
@narayansahu-577,2024-03-26T10:22:34Z,2024-03-26T10:22:34Z,0,1. Faf Du Plessis<br>2. V kohli<br>3. C Green<br>4. G maxwell<br>5. Suyash Pdessai<br>6. Anuj Rawat<br>7. Dk<br>8. A Joseph<br>9. M Daagar <br>10. Md Siraj<br>11. Yash<br>12 Lomror/ karn
@abhijitambati4051,2024-03-26T10:21:28Z,2024-03-26T10:21:28Z,0,decrease the bgm ffs
@cricbrics7555,2024-03-26T10:20:46Z,2024-03-26T10:20:46Z,0,One like and Subscribe 1 run for Virat Kohli in IPL 2024❤
@chanduchandan1505,2024-03-26T10:19:33Z,2024-03-26T10:19:33Z,0,Dk the finisher
@swaroopas5207,2024-03-26T10:18:47Z,2024-03-26T10:18:47Z,0,Bring in Lockie Ferguson 🙏
@shadilll_3,2024-03-26T10:18:12Z,2024-03-26T10:18:12Z,0,"<a href=""https://www.youtube.com/watch?v=wYpDjlXOJGg&amp;t=325"">5:25</a> Feeling❤"
@respect.chennal24,2024-03-26T10:16:13Z,2024-03-26T10:16:13Z,0,RCB won 8 Cup in Bookey 😅 I seen that 😂
@shadilll_3,2024-03-26T10:15:28Z,2024-03-26T10:15:28Z,22,"<a href=""https://www.youtube.com/watch?v=wYpDjlXOJGg&amp;t=33"">0:33</a> Virat facetiming with Anushka and his kids😍♥️"
@supergm123,2024-03-26T10:15:19Z,2024-03-26T10:15:19Z,1,"After 17&amp;18, 18 &amp;19 is trending now❤❤"
@ytofficial852,2024-03-26T10:15:10Z,2024-03-26T10:15:10Z,0,Virat also got 2 catches
@gouravkumar9011,2024-03-26T10:14:49Z,2024-03-26T10:14:49Z,0,dk the boss
@Vkupdate-ez4ne,2024-03-26T10:13:11Z,2024-03-26T10:13:11Z,0,Andy is a great coach
@user-to5ji1fh3y,2024-03-26T10:13:07Z,2024-03-26T10:13:07Z,1,VK DK iS BEST ❤
@QqQq-oq8hi,2024-03-26T10:12:14Z,2024-03-26T10:12:14Z,1,One more thing..... Mi nd csk ke matches star utsav movies m dete hain... 😰 rcb ke nhi dete..... To rcb owner... Jo bhi ho live stream to krba dijiye... Free dish m..... Kya hi khrch aayega... 😰 agr hr middle class family setup box lgbayegi to 2000 min lagenge.... But agr aap streme live krba denge to min 2 crore fans aapke free dish pe dekhenge.... Phone ki bajay... . <br><br>Anyone agree with me....? 😢
@user-gw2jg4ky8y,2024-03-26T10:12:08Z,2024-03-26T10:12:08Z,0,Enjoy aise kar raha hai jaise ke ipl trophy Jeet liya ho 😅
@limitless9578,2024-03-26T10:12:05Z,2024-03-26T10:12:05Z,1,"<a href=""https://www.youtube.com/shorts/4ksO6SN5fX0"">https://youtube.com/shorts/4ksO6SN5fX0?si=J2pYwuCichFLOdJ4</a>"
@Shyamveerclasses,2024-03-26T10:11:20Z,2024-03-26T10:11:20Z,0,1 subscribe = 100% chance of winning ipl 2024 for RCB ❤
@RohitGope-gn6hz,2024-03-26T10:10:57Z,2024-03-26T10:10:57Z,0,Good luck rcb team🙏🙏🙏 Amen 🙏🙏🙏
@Mortykrrs,2024-03-26T10:10:40Z,2024-03-26T10:10:40Z,0,Virat is in beast mode ❤
@shubhamsinghsf4386,2024-03-26T10:10:38Z,2024-03-26T10:10:38Z,0,Siraj : Wo bol rha hai tu main bol rha hu waise accha kr nhi rha acchi keeping 😅😅😂
@swagatrath9204,2024-03-26T10:10:31Z,2024-03-26T10:10:31Z,0,RCB 🎉🎉🎉🎉🎉🎉
@Vkupdate-ez4ne,2024-03-26T10:10:11Z,2024-03-26T10:10:11Z,0,Dk dk alian dk
@FarhaRahman-pm5hz,2024-03-26T10:10:07Z,2024-03-26T10:10:07Z,2,The VK and DK show 😍🔥💥
@ShortsClips2625,2024-03-26T10:09:58Z,2024-03-26T10:09:58Z,0,1 like &amp; Sub = 1 run for virat kohli this ipl ❤💯❤🙏😎
@gokuisonline7665,2024-03-26T10:09:57Z,2024-03-26T10:09:57Z,0,Ye koi team nhi hai... Duniya hai meri ... RCB 🏆
@kalakarkd9818,2024-03-26T10:09:55Z,2024-03-26T10:09:55Z,0,Rece toply ke hote huve aljari Josef kyun hai tiam me
@Harpreetsanghera620,2024-03-26T10:09:03Z,2024-03-26T10:09:03Z,0,It is not only time to celebrate but focus on next game❤
@StudiousKrish,2024-03-26T10:08:29Z,2024-03-26T10:08:29Z,1,This win works like a boost for them❤🎉
@thakurnihalsingh6331,2024-03-26T10:08:15Z,2024-03-26T10:08:15Z,0,Bring ferguson in place of Joseph
@QqQq-oq8hi,2024-03-26T10:08:14Z,2024-03-26T10:08:14Z,1,Duniya kya pta kiski diwani h... But hm to virat ke diwane hain🔥🔥 ... Virat kohli op......
@Motiv8-mindzz,2024-03-26T10:08:07Z,2024-03-26T10:08:07Z,0,"🧿keep going rcb❤️,we will support you forever 🫰🏻.hail rcb🤩"
@nawazahmedkhan9630,2024-03-26T10:07:23Z,2024-03-26T10:07:23Z,2,Respect for Dk bhai lomror and ofcourse anuj Rawat for brilliant keeping wow now we are not only depending team we are allround team thanks king kohli again ❤
@satej_katale-2010,2024-03-26T10:06:12Z,2024-03-26T10:06:12Z,0,the chants of RCB RCB hits different.. that&#39;s the reason y RCB is not just a team its an emotion❤
@tukkuthacomanman8495,2024-03-26T10:05:57Z,2024-03-26T10:05:57Z,0,Rcb🔥🔥🔥
@limitless9578,2024-03-26T10:05:23Z,2024-03-26T10:05:23Z,1,"<a href=""https://www.youtube.com/shorts/HIzwuHK3_X4"">https://youtube.com/shorts/HIzwuHK3_X4?si=Q1EgzXP7srK5wg8X</a>"
@abhishekchoudhary1919,2024-03-26T10:05:05Z,2024-03-26T10:05:05Z,0,khus toh aisa ho rahe hai jaisa ipl trophy jeet gaye hai
@anilkumarsamal7916,2024-03-26T10:04:02Z,2024-03-26T10:04:02Z,0,Why you aren&#39;t playing topley?Is he injured?
@GokuPlays18,2024-03-26T10:03:15Z,2024-03-26T10:03:15Z,1,Atleast now we can say that RCB is playing team game not top 3 batsman only
@arjunxd2821,2024-03-26T10:01:43Z,2024-03-26T10:01:43Z,1,DK the Finisher ..Take a bow 🔥
@kdj0700,2024-03-26T10:01:40Z,2024-03-26T10:01:40Z,3,"<a href=""https://www.youtube.com/watch?v=wYpDjlXOJGg&amp;t=261"">4:21</a>  virat doopleganger"
@GokuPlays18,2024-03-26T10:01:27Z,2024-03-26T10:01:27Z,1,Pls benched Joseph and take Ferguson.... Experienced player Ferguson and his economy is less then alzari .....pls focus on that alzari avg. Economy is like 10 and Ferguson economy is 7.55 something like that ......he Ferguson was the bowler who helped kkr to all out RCB just with 49 runs pls take Ferguson
@saumyajitsarkar3740,2024-03-26T10:01:12Z,2024-03-26T10:01:12Z,0,Rcb❤
@pubgbgmi4525,2024-03-26T10:00:26Z,2024-03-26T10:00:26Z,0,RCB after one match winning 😂😂😂
@mohdanas5688,2024-03-26T09:58:47Z,2024-03-26T09:58:47Z,0,next match m plz .. Alzari aur Rajat ko mat khilana .. alzari ki jagah LOKIE ko use kro . aur Rajat ki jagah koi aur lekr aao
@suryaveer776,2024-03-26T09:58:04Z,2024-03-26T09:58:04Z,0,Jay shree ram❤❤
@SandeepSingh-hw1mn,2024-03-26T09:57:49Z,2024-03-26T09:57:49Z,0,Lv u RCB
@rathnarathna437,2024-03-26T09:57:49Z,2024-03-26T09:57:49Z,0,❤❤❤❤❤❤❤rcb🎉🎉🎉🎉🎉🎉🎉
@neerajmodak.,2024-03-26T09:56:25Z,2024-03-26T09:56:25Z,0,"No need to celebrate over😂😂.its 1st win,not final😂"
@Virat1318,2024-03-26T09:55:54Z,2024-03-26T09:55:54Z,1,1.Virat kohli <br>2.Faf Duplasis (c) ✈️ <br>3.Camreon Green ✈️ <br>4.Rajat Patidar<br>5.Glenn Maxwell ✈️ <br>6.Anuj  Rawat (wk)<br>7.Dinesh Kartik<br>8.Lomror<br>9.Mayank Dagar<br>10.Lokie Ferguson ✈️ <br>11. Md Siraj<br>12.Yash Dayal (IMPACT)<br><br><br>**IF rajat failed again then take Prabhudeshai instead of him
@SANTOSH12312,2024-03-26T09:55:41Z,2024-03-26T09:55:41Z,1,One Question:- why alzari Joseph in playing XI? (Why not lucky ferguson 🔥🔥🔥). <br>If green is not form why you next see will jacks and akash deep
@RupeshRavidassia11,2024-03-26T09:55:39Z,2024-03-26T09:55:39Z,0,All the best to all RCB team members and management.👍
@user-nv4op5hd6x,2024-03-26T09:54:36Z,2024-03-26T09:54:36Z,0,Yetne  uchal rahe hai trophy jetle ho 😂😂
@naveen12,2024-03-26T09:54:31Z,2024-03-26T09:54:31Z,0,Please play Will Jacks and replace akash deep for alzaari Joseph
@varunkumarbs7147,2024-03-26T09:53:43Z,2024-03-26T09:53:43Z,0,Where is Maxwell
